Id,SalePrice
2735,137426.0382148853
2736,148414.56681099042
2737,123453.59942043864
2738,129165.56449511254
2739,174540.99159010424
2740,138089.6027332103
2741,137108.55190135702
2742,155385.1703891359
2743,139978.50161348996
2744,158260.14256522674
2745,150328.86317964148
2746,143705.6766247734
2747,152518.89757801918
2748,131463.06392665286
2749,122880.43299123777
2750,135148.73264084838
2751,132422.62943377093
2752,225772.32145412287
2753,153529.75659609123
2754,237234.09239731575
2755,130276.58225283577
2756,96282.78090062036
2757,77580.74182830118
2758,80676.08613057574
2759,150134.33899421556
2760,139180.83162682998
2761,147985.87619271458
2762,153416.07284171882
2763,192780.33106926567
2764,153819.27500281247
2765,305465.1298095175
2766,132215.20031063235
2767,89306.27182730135
2768,112243.16964622788
2769,141859.90644010511
2770,150536.6313345973
2771,118632.61282839093
2772,108225.4079793766
2773,152053.2150552854
2774,133423.28608644332
2775,109390.30546285183
2776,127073.62328775857
2777,132157.79515292938
2778,98216.49473402099
2779,101085.36242627511
2780,95895.7324052827
2781,99048.77240497716
2782,104880.72775354265
2783,111676.89912905569
2784,126865.1933286674
2785,130299.63348877184
2786,61013.990045549326
2787,101111.74816869985
2788,77553.4551097789
2789,166794.31883364334
2790,86863.07973528709
2791,119536.5605299684
2792,41414.67014737982
2793,160214.59970700607
2794,104103.1190279365
2795,122390.45296099398
2796,101148.4411012416
2797,208405.2237951572
2798,115041.34578912688
2799,121256.77910532213
2800,86350.78473119487
2801,111339.29528353922
2802,134809.8798731066
2803,162715.20323543597
2804,143404.47075498826
2805,93932.0544273169
2806,99975.92472111716
2807,157480.90683454066
2808,148887.37833151384
2809,130012.15524210005
2810,136981.1260928132
2811,141151.0458053941
2812,148861.752463203
2813,165958.92360702268
2814,156575.54609363392
2815,90450.91829522833
2816,222725.10683303216
2817,149140.91543826502
2818,129473.27891771456
2819,156949.01876348793
2820,142090.6956626983
2821,116746.57117946321
2822,195041.18943331126
2823,331426.957724038
2824,165317.963137036
2825,158695.19693344468
2826,125376.74777706433
2827,135359.0462671611
2828,238700.74349140457
2829,181029.6380163451
2830,222971.59160110532
2831,198818.7749600809
2832,220701.2666622519
2833,288007.3731660225
2834,206034.83925474685
2835,211245.3109733953
2836,188888.37117233837
2837,165996.65086332458
2838,145681.30462444178
2839,166497.35851932992
2840,202364.71264819812
2841,218046.34582216456
2842,210570.12499779774
2843,154202.61051169317
2844,148066.1425959373
2845,118901.06220697082
2846,214818.1652263755
2847,196847.35331762643
2848,217439.90501099252
2849,207278.56007542653
2850,278960.27813296753
2851,248083.3415511835
2852,241389.16843047683
2853,240487.18010399747
2854,136123.65673584372
2855,202013.79672444487
2856,217981.03795012386
2857,190432.12789782684
2858,191226.25897884846
2859,134881.23728684854
2860,123134.35660726839
2861,151186.5577808584
2862,186552.22427160095
2863,136128.53031411223
2864,264295.6229362104
2865,141448.89729644422
2866,133537.5064772624
2867,83273.65200117687
2868,135144.35376764365
2869,109217.31302909213
2870,154739.9290977568
2871,84908.73308961249
2872,54307.42424491638
2873,105248.09797218845
2874,134872.46552250467
2875,116692.79224133692
2876,183766.5517989823
2877,141112.22905824956
2878,157694.07677213126
2879,144339.11670832246
2880,102371.38679915492
2881,155377.59392330798
2882,159979.3892227541
2883,169820.98906392916
2884,201983.75416917048
2885,176239.54888609576
2886,221806.53579451435
2887,95997.47394625639
2888,131113.1009172017
2889,57624.94403962512
2890,80017.04699378491
2891,123510.61376792922
2892,54575.14869839907
2893,105080.85330137648
2894,51031.29635242852
2895,314752.4120802387
2896,277703.87845693773
2897,222022.90414957955
2898,132739.97656925966
2899,231645.44614446376
2900,152536.93054604036
2901,202694.16224799983
2902,180875.90060279495
2903,357700.6626196427
2904,317520.9600745016
2905,138398.39500729673
2906,198424.74226242417
2907,125159.00871747316
2908,130863.4194568549
2909,149279.31630846387
2910,78229.82350015779
2911,82495.55063903793
2912,150988.27158573503
2913,84016.339328693
2914,67205.38719816814
2915,68023.39698088619
2916,86877.90058714522
2917,159409.87673990292
2918,127401.41682221205
2919,211149.97042487477
